Refdate,Link_Apto,Endereco,Bairro,Valor,Informacoes
02/10/2023,https://loft.com.br/imovel/apartamento-rua-alexandrino-da-silveira-bueno-cambuci-sao-paulo-2-quartos-33m2/ev57gs,"['Apartamento à venda em Cambuci com 33 m²', ' 2 quartosCondomínio Residencial Step Cambuci', ' Rua Alexandrino da Silveira Bueno', ' Cambuci', ' São Paulo-SP']",Cambuci,R$ 380.000,"['Andar alto4º andar em diante', '33 m²R$ 11.515 /m²', '2 quartossem suíte', '1 Banheiro', 'Portaria24h', 'Vagas', 'Mobiliado']"
02/10/2023,https://loft.com.br/imovel/apartamento-alameda-dos-anapurus-moema-indios-sao-paulo-3-quartos-116m2/1feduwo,"['Apartamento à venda em Moema Índios com 116 m²', ' 3 quartos', ' 1 suíte', ' 2 vagasCondomínio Edificio Maxi Moema', ' Alameda dos Anapurus', ' Moema Índios', ' São Paulo-SP']",MoemaÍndios,R$ 1.880.000,"['Andar alto4º andar em diante', '116 m²R$ 16.206 /m²', '3 quartos1 suíte', '2 vagas', '2 Banheiros', 'Tardes de solna sala', 'Varanda', 'Portaria24h', 'Metrô próximoestação a 789m', 'Mobiliado']"
02/10/2023,https://loft.com.br/imovel/apartamento-rua-voluntarios-da-patria-jardim-sao-paulo-sao-paulo-2-quartos-58m2/nyjozc,"['Apartamento à venda em Jardim São Paulo com 58 m²', ' 2 quartos', ' 1 vagaCondomínio Edificio Gramado E Canela', ' Rua Voluntários da Pátria', ' Jardim São Paulo', ' São Paulo-SP']",JardimSãoPaulo,R$ 425.000,"['Andar alto4º andar em diante', '58 m²R$ 7.327 /m²', '2 quartossem suíte', '1 vaga', '2 Banheiros', 'Portaria24h', 'Mobiliado']"
02/10/2023,https://loft.com.br/imovel/casa-rua-alves-ribeiro-cambuci-sao-paulo-2-quartos-120m2/16y07rj,"['Casa à venda em Cambuci com 120 m²', ' 2 quartos', ' 3 vagasRua Alves Ribeiro', ' Cambuci', ' São Paulo-SP']",Cambuci,R$ 1.480.000,"['1 andar-', '120 m²R$ 12.333 /m²', '2 quartossem suíte', '2 Banheiros', 'Mobiliado']"
02/10/2023,https://loft.com.br/imovel/apartamento-avenida-doutor-jose-maniero-jaragua-sao-paulo-2-quartos-46m2/1l73c53,"['Apartamento à venda em Jaraguá com 46 m²', ' 2 quartosCondomínio Residencial Meu Lar Pirituba', ' Avenida Doutor José Maniero', ' Jaraguá', ' São Paulo-SP']",Jaraguá,R$ 217.500,"['Andar alto4º andar em diante', '46 m²R$ 4.728 /m²', '2 quartossem suíte', '1 Banheiro', 'Portaria24h', 'Vagas', 'Mobiliado']"
02/10/2023,https://loft.com.br/imovel/apartamento-rua-manuel-asson-ponte-rasa-sao-paulo-2-quartos-53m2/1165tsq,"['Apartamento à venda em Ponte Rasa com 53 m²', ' 2 quartos', ' 1 vagaRua Manuel Asson', ' Ponte Rasa', ' São Paulo-SP']",PonteRasa,R$ 347.112,"['Andar alto4º andar em diante', '53 m²R$ 6.549 /m²', '2 quartossem suíte', '1 vaga', '1 Banheiro', 'Varanda', 'Portaria24h', 'Mobiliado']"
02/10/2023,https://loft.com.br/imovel/apartamento-rua-saturno-aclimacao-sao-paulo-4-quartos-160m2/kjysc3,"['Apartamento à venda em Aclimação com 160 m²', ' 4 quartos', ' 1 suíte', ' 2 vagasCondomínio Edificio Juliana', ' Rua Saturno', ' Aclimação', ' São Paulo-SP']",Aclimação,R$ 1.490.000,"['160 m²R$ 9.312 /m²', '4 quartos1 suíte', '2 vagas', '3 Banheiros', 'Metrô próximoestação a 549m', 'Mobiliado']"
02/10/2023,https://loft.com.br/imovel/apartamento-rua-marques-de-valenca-mooca-sao-paulo-2-quartos-67m2/13nzupn,"['Apartamento à venda em Mooca com 67 m²', ' 2 quartos', ' 1 vagaCondomínio Edificio Marques De Valenca', ' Rua Marquês de Valença', ' Mooca', ' São Paulo-SP']",Mooca,R$ 440.000,"['Andar alto4º andar em diante', '67 m²R$ 6.567 /m²', '2 quartossem suíte', '1 vaga', '2 Banheiros', 'Portaria24h', 'Mobiliado']"
02/10/2023,https://loft.com.br/imovel/apartamento-rua-tupi-santa-cecilia-sao-paulo-3-quartos-120m2/1su6d0q,"['Apartamento à venda em Santa Cecília com 120 m²', ' 3 quartos', ' 1 suíte', ' 1 vagaCondomínio Edificio Liliane', ' Rua Tupi', ' Santa Cecília', ' São Paulo-SP']",SantaCecília,R$ 1.100.000,"['Andar baixoAté 3º andar', '120 m²R$ 9.166 /m²', '3 quartos1 suíte', '1 vaga', '3 Banheiros', 'Portaria24h', 'Metrô próximoestação a 642m', 'Mobiliado']"
02/10/2023,https://loft.com.br/imovel/casa-rua-nazare-rezek-farah-jabaquara-sao-paulo-2-quartos-103m2/krbf8z,"['Casa à venda em Jabaquara com 103 m²', ' 2 quartos', ' 2 vagasRua Nazaré Rezek Farah', ' Jabaquara', ' São Paulo-SP']",Jabaquara,R$ 545.000,"['1 andar-', '103 m²R$ 5.291 /m²', '2 quartossem suíte', '2 Banheiros', 'Mobiliado']"
02/10/2023,https://loft.com.br/imovel/apartamento-rua-castro-alves-liberdade-sao-paulo-2-quartos-71m2/9xtkwu,"['Apartamento à venda em Liberdade com 71 m²', ' 2 quartosCondomínio Conjunto Castro Alves', ' Rua Castro Alves', ' 31', ' Apto. 124', ' Liberdade', ' São Paulo-SP']",Liberdade,R$ 490.000,"['Andar alto4º andar em diante', '71 m²R$ 6.901 /m²', '2 quartossem suíte', '1 Banheiro', 'Metrô próximoestação a 289m', 'Vagas', 'Mobiliado']"
02/10/2023,https://loft.com.br/imovel/apartamento-rua-alexandre-groppali-sapopemba-sao-paulo-2-quartos-53m2/18y094a,"['Apartamento à venda em Sapopemba com 53 m²', ' 2 quartos', ' 1 vagaCondomínio Residencial Alvorada', ' Rua Alexandre Groppali', ' Sapopemba', ' São Paulo-SP']",Sapopemba,R$ 205.000,"['Andar baixoAté 3º andar', '53 m²R$ 3.867 /m²', '2 quartossem suíte', '1 vaga', '1 Banheiro', 'Portaria24h', 'Metrô próximoestação a 307m', 'Mobiliado']"
02/10/2023,https://loft.com.br/imovel/apartamento-rua-ita-mandaqui-sao-paulo-2-quartos-60m2/15b7121,"['Apartamento à venda em Mandaqui com 60 m²', ' 2 quartos', ' 2 vagasCondomínio Edificio Vista Da Serra', ' Rua Ita', ' Mandaqui', ' São Paulo-SP']",Mandaqui,R$ 500.000,"['Andar baixoAté 3º andar', '60 m²R$ 8.333 /m²', '2 quartossem suíte', '2 vagas', '1 Banheiro', 'Varanda', 'Mobiliado']"
02/10/2023,https://loft.com.br/imovel/apartamento-rua-peixoto-gomide-jardim-america-sao-paulo-3-quartos-227m2/16dn0gv,"['Apartamento à venda em Jardim América com 227 m²', ' 3 quartos', ' 3 suítes', ' 4 vagasCondomínio Edifício Maison Giselle', ' Rua Peixoto Gomide', ' Jardim América', ' São Paulo-SP']",JardimAmérica,R$ 7.750.000,"['Andar alto4º andar em diante', '227 m²R$ 34.140 /m²', '3 quartos3 suítes', '4 vagas', '5 Banheiros', 'Metrô próximoestação a 667m', 'Mobiliado']"
02/10/2023,https://loft.com.br/imovel/apartamento-praca-almirante-pena-botto-cidade-dutra-sao-paulo-2-quartos-55m2/oyrkbe,"['Apartamento à venda em Cidade Dutra com 55 m²', ' 2 quartos', ' 1 vagaCondomínio Vila Rica', ' Praça Almirante Pena Botto', ' Cidade Dutra', ' São Paulo-SP']",CidadeDutra,R$ 298.000,"['Andar alto4º andar em diante', '55 m²R$ 5.418 /m²', '2 quartossem suíte', '1 vaga', '1 Banheiro', 'Portaria24h', 'Mobiliado']"
02/10/2023,https://loft.com.br/imovel/casa-rua-danilo-carvalho-leite-limao-sao-paulo-2-quartos-100m2/129iv1i,"['Casa à venda em Limão com 100 m²', ' 2 quartos', ' 2 vagasRua Danilo Carvalho Leite', ' Limão', ' São Paulo-SP']",Limão,R$ 620.000,"['1 andar-', '100 m²R$ 6.200 /m²', '2 quartossem suíte', '2 Banheiros', 'Mobiliado']"
02/10/2023,https://loft.com.br/imovel/apartamento-rua-haddock-lobo-bela-vista-sao-paulo-3-quartos-220m2/13k1yc7,"['Apartamento à venda em Bela Vista com 220 m²', ' 3 quartos', ' 1 suíte', ' 1 vagaCondomínio Edificio Charrier', ' Rua Haddock Lobo', ' Bela Vista', ' São Paulo-SP']",BelaVista,R$ 2.200.000,"['Andar alto4º andar em diante', '220 m²R$ 10.000 /m²', '3 quartos1 suíte', '1 vaga', '3 Banheiros', 'Sol o dia todona sala', 'Portaria24h', 'Metrô próximoestação a 260m', 'Mobiliado']"
02/10/2023,https://loft.com.br/imovel/apartamento-rua-pedroso-alvarenga-itaim-bibi-sao-paulo-3-quartos-106m2/1fof92h,"['Apartamento à venda em Itaim Bibi com 106 m²', ' 3 quartos', ' 1 suíte', ' 1 vagaCondomínio Pedroso Alvarenga', ' Rua Pedroso Alvarenga', ' 86', ' Apto. 0103', ' Itaim Bibi', ' São Paulo-SP']",ItaimBibi,R$ 1.206.000,"['Andar alto4º andar em diante', '106 m²R$ 11.377 /m²', '3 quartos1 suíte', '1 vaga', '2 Banheiros', 'Verão mais fresco', 'Portaria24h', 'Mobiliado']"
02/10/2023,https://loft.com.br/imovel/apartamento-rua-maestro-zacarias-autuori-tucuruvi-sao-paulo-3-quartos-96m2/1ry1zxf,"['Apartamento à venda em Tucuruvi com 96 m²', ' 3 quartos', ' 1 vagaRua Maestro Zacarias Autuori', ' Tucuruvi', ' São Paulo-SP']",Tucuruvi,R$ 510.000,"['Andar baixoAté 3º andar', '96 m²R$ 5.312 /m²', '3 quartossem suíte', '1 vaga', '1 Banheiro', 'Mobiliado']"
02/10/2023,https://loft.com.br/imovel/apartamento-rua-conselheiro-moreira-de-barros-mandaqui-sao-paulo-2-quartos-49m2/1abcemv,"['Apartamento à venda em Mandaqui com 49 m²', ' 2 quartos', ' 1 vagaCondomínio Conjunto Residencial Easy Life', ' Rua Conselheiro Moreira de Barros', ' Mandaqui', ' São Paulo-SP']",Mandaqui,R$ 336.000,"['Andar alto4º andar em diante', '49 m²R$ 6.857 /m²', '2 quartossem suíte', '1 vaga', '1 Banheiro', 'Portaria24h', 'Mobiliado']"
02/10/2023,https://loft.com.br/imovel/apartamento-rua-laguna-santo-amaro-sao-paulo-4-quartos-108m2/1bpukk8,"['Apartamento à venda em Santo Amaro com 108 m²', ' 4 quartos', ' 4 suítes', ' 2 vagasCondomínio Living Infinity', ' Rua Laguna', ' Santo Amaro', ' São Paulo-SP']",SantoAmaro,R$ 2.234.043,"['108 m²R$ 20.685 /m²', '4 quartos4 suítes', '2 vagas', '6 Banheiros', 'Mobiliado']"
02/10/2023,https://loft.com.br/imovel/apartamento-avenida-miguel-estefno-cursino-sao-paulo-2-quartos-49m2/o7ozzs,"['Apartamento à venda em Cursino com 49 m²', ' 2 quartos', ' 1 vagaCondomínio Parque dos Estados', ' Avenida Miguel Estefno', ' Cursino', ' São Paulo-SP']",Cursino,R$ 285.000,"['Andar alto4º andar em diante', '49 m²R$ 5.816 /m²', '2 quartossem suíte', '1 vaga', '1 Banheiro', 'Mobiliado']"
02/10/2023,https://loft.com.br/imovel/apartamento-rua-general-nestor-passos-mandaqui-sao-paulo-2-quartos-40m2/tnc3w6,"['Apartamento à venda em Mandaqui com 40 m²', ' 2 quartos', ' 1 vagaCondomínio Jardim Paraiso', ' Rua General Nestor Passos', ' Mandaqui', ' São Paulo-SP']",Mandaqui,R$ 370.000,"['Andar alto4º andar em diante', '40 m²R$ 9.250 /m²', '2 quartossem suíte', '1 vaga', '1 Banheiro', 'Mobiliado']"
02/10/2023,https://loft.com.br/imovel/apartamento-rua-calogero-calia-cursino-sao-paulo-3-quartos-167m2/1l9by61,"['Apartamento à venda em Cursino com 167 m²', ' 3 quartos', ' 1 suíte', ' 2 vagasCondomínio Edificio Solar Da Saude', ' Rua Calógero Calia', ' Cursino', ' São Paulo-SP']",Cursino,R$ 850.000,"['Andar alto4º andar em diante', '167 m²R$ 5.089 /m²', '3 quartos1 suíte', '2 vagas', '4 Banheiros', 'Varanda', 'Portaria24h', 'Mobiliado']"
02/10/2023,https://loft.com.br/imovel/apartamento-alameda-joaquim-eugenio-de-lima-bela-vista-sao-paulo-3-quartos-179m2/1jbvuo3,"['Apartamento à venda em Bela Vista com 179 m²', ' 3 quartos', ' 1 suíte', ' 2 vagasCondomínio Edificio Aida Aguilar', ' Alameda Joaquim Eugênio de Lima', ' Bela Vista', ' São Paulo-SP']",BelaVista,R$ 1.500.000,"['Andar alto4º andar em diante', '179 m²R$ 8.379 /m²', '3 quartos1 suíte', '2 vagas', '3 Banheiros', 'Portaria24h', 'Metrô próximoestação a 559m', 'Mobiliado']"
02/10/2023,https://loft.com.br/imovel/apartamento-rua-alfredo-pujol-santana-sao-paulo-2-quartos-64m2/zxae2e,"['Apartamento à venda em Santana com 64 m²', ' 2 quartos', ' 1 suíte', ' 2 vagasCondomínio Pujol Home', ' Rua Alfredo Pujol', ' Santana', ' São Paulo-SP']",Santana,R$ 900.000,"['Andar alto4º andar em diante', '64 m²R$ 14.062 /m²', '2 quartos1 suíte', '2 vagas', '2 Banheiros', 'Mobiliado']"
02/10/2023,https://loft.com.br/imovel/apartamento-avenida-thomas-edison-barra-funda-sao-paulo-2-quartos-69m2/hz5m1s,"['Apartamento à venda em Barra Funda com 69 m²', ' 2 quartos', ' 1 suíte', ' 1 vagaAvenida Thomas Edison', ' Barra Funda', ' São Paulo-SP']",BarraFunda,R$ 850.000,"['Andar alto4º andar em diante', '69 m²R$ 12.318 /m²', '2 quartos1 suíte', '1 vaga', '1 Banheiro', 'Varandagourmet', 'Portaria24h', 'Metrô próximoestação a 783m', 'Mobiliado']"
02/10/2023,https://loft.com.br/imovel/apartamento-rua-sao-florencio-cangaiba-sao-paulo-1-quarto-50m2/16kqz5w,"['Apartamento à venda em Cangaíba com 50 m²', ' 1 quarto', ' 1 vagaCondomínio Parque Residencial Penha De Franca', ' Rua São Florêncio', ' Cangaíba', ' São Paulo-SP']",Cangaíba,R$ 300.000,"['Andar alto4º andar em diante', '50 m²R$ 6.000 /m²', '1 quartosem suíte', '1 vaga', '1 Banheiro', 'Portaria24h', 'Mobiliado']"
02/10/2023,https://loft.com.br/imovel/apartamento-rua-daniel-de-toledo-freguesia-do-o-sao-paulo-2-quartos-47m2/q0aeqs,"['Apartamento à venda em Freguesia do Ó com 47 m²', ' 2 quartosRua Daniel de Toledo', ' Freguesia do Ó', ' São Paulo-SP']",FreguesiadoÓ,R$ 250.000,"['Andar alto4º andar em diante', '47 m²R$ 5.319 /m²', '2 quartossem suíte', '1 Banheiro', 'Portaria24h', 'Vagas', 'Mobiliado']"
02/10/2023,https://loft.com.br/imovel/apartamento-rua-urano-aclimacao-sao-paulo-4-quartos-235m2/g4rs7u,"['Apartamento à venda em Aclimação com 235 m²', ' 4 quartos', ' 4 suítes', ' 4 vagasCondomínio Edificio Villa Fiori', ' Rua Urano', ' Aclimação', ' São Paulo-SP']",Aclimação,R$ 3.200.000,"['Andar alto4º andar em diante', '235 m²R$ 13.617 /m²', '4 quartos4 suítes', '4 vagas', '6 Banheiros', 'Varanda', 'Portaria24h', 'Mobiliado', 'Metrô próximoestação a 414m']"
02/10/2023,https://loft.com.br/imovel/apartamento-rua-piracuama-perdizes-sao-paulo-4-quartos-120m2/1vjiphm,"['Apartamento à venda em Perdizes com 120 m²', ' 4 quartos', ' 1 suíte', ' 3 vagasCondomínio Edificio Terrazza Maggiore', ' Rua Piracuama', ' Perdizes', ' São Paulo-SP']",Perdizes,R$ 1.200.000,"['Andar baixoAté 3º andar', '120 m²R$ 10.000 /m²', '4 quartos1 suíte', '3 vagas', '4 Banheiros', 'Sol o dia todona sala', 'Varanda', 'Portaria24h', 'Mobiliado']"
02/10/2023,https://loft.com.br/imovel/apartamento-rua-alexandrino-da-silveira-bueno-cambuci-sao-paulo-2-quartos-33m2/u1k571,"['Apartamento à venda em Cambuci com 33 m²', ' 2 quartosCondomínio Residencial Step Cambuci', ' Rua Alexandrino da Silveira Bueno', ' Cambuci', ' São Paulo-SP']",Cambuci,R$ 350.000,"['Andar alto4º andar em diante', '33 m²R$ 10.606 /m²', '2 quartossem suíte', '1 Banheiro', 'Sol o dia todona sala', 'Portaria24h', 'Vagas', 'Mobiliado']"
02/10/2023,https://loft.com.br/imovel/apartamento-rua-lourenco-de-almeida-vila-nova-conceicao-sao-paulo-3-quartos-220m2/1rjky9o,"['Apartamento à venda em Vila Nova Conceição com 220 m²', ' 3 quartos', ' 3 suítes', ' 3 vagasCondomínio Edificio Maison Saint Laurent', ' Rua Lourenço de Almeida', ' Vila Nova Conceição', ' São Paulo-SP']",VilaNovaConceição,R$ 6.500.000,"['Andar baixoAté 3º andar', '220 m²R$ 29.545 /m²', '3 quartos3 suítes', '3 vagas', '5 Banheiros', 'Portaria24h', 'Mobiliado']"
02/10/2023,https://loft.com.br/imovel/casa-rua-artur-dias-cursino-sao-paulo-3-quartos-250m2/1aifbqm,"['Casa à venda em Cursino com 250 m²', ' 3 quartos', ' 1 suíte', ' 2 vagasRua Artur Dias', ' Cursino', ' São Paulo-SP']",Cursino,R$ 980.000,"['1 andar-', '250 m²R$ 3.920 /m²', '3 quartos1 suíte', '3 Banheiros', 'Mobiliado']"
02/10/2023,https://loft.com.br/imovel/apartamento-rua-climaco-barbosa-cambuci-sao-paulo-1-quarto-37m2/17tqmsr,"['Apartamento à venda em Cambuci com 37 m²', ' 1 quartoCondomínio Joy Cambucy II', ' Rua Clímaco Barbosa', ' Cambuci', ' São Paulo-SP']",Cambuci,R$ 279.000,"['Andar baixoAté 3º andar', '37 m²R$ 7.540 /m²', '1 quartosem suíte', '1 Banheiro', 'Varanda', 'Portaria24h', 'Vagas', 'Mobiliado']"
02/10/2023,https://loft.com.br/imovel/apartamento-avenida-sao-joao-campos-elisios-sao-paulo-1-quarto-34m2/5eehrk,"['Apartamento à venda em Campos Elísios com 34 m²', ' 1 quartoCondomínio Edificio Potiguara', ' Avenida São João', ' Campos Elísios', ' São Paulo-SP']",CamposElísios,R$ 200.000,"['Andar alto4º andar em diante', '34 m²R$ 5.882 /m²', '1 quartosem suíte', '1 Banheiro', 'Portaria24h', 'Metrô próximoestação a 367m', 'Vagas', 'Mobiliado']"
02/10/2023,https://loft.com.br/imovel/apartamento-avenida-doutor-guilherme-dumont-vilares-vila-sonia-sao-paulo-4-quartos-160m2/r7geh,"['Apartamento à venda em Vila Sônia com 160 m²', ' 4 quartos', ' 3 suítes', ' 3 vagasCondomínio Edificio Grotta Azzurra', ' Avenida Doutor Guilherme Dumont Vilares', ' Vila Sônia', ' São Paulo-SP']",VilaSônia,R$ 883.000,"['160 m²R$ 5.518 /m²', '4 quartos3 suítes', '3 vagas', '5 Banheiros', 'Mobiliado']"
